"SimpleArea","ClaimantProgramCode","PlatformPortfolio","ProductOrServiceCode","ProductOrServiceCodeText","ProductServiceOrRnDarea","SubCustomer.engines","Contracting_Agency_ID","ContractingOfficeID","fundingrequestingagencyid","fundingrequestingofficeid","ProjectID","Project.Name","Action_Obligation_OMB23_GDP21"
"Products","C9E","Aircraft","2950","TURBOSUPERCHARGER AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM4A1","97AS","SPM4A1",NA,NA,112473.1
"Products","C9E","Aircraft","2950","TURBOSUPERCHARGER AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM4A4","97AS","SPM4A1",NA,NA,213975
"Products","C9E","Aircraft","2950","TURBOSUPERCHARGER AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM4A4","97AS","SPM4A4",NA,NA,294803
"Products","C9E","Aircraft","2950","TURBOSUPERCHARGER AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM4A5","97AS","SPM4A5",NA,NA,81284.29
"Products","C9E","Aircraft","2950","TURBOSUPERCHARGER AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM4A6","97AS","SPM4A6",NA,NA,57514.61
"Products","C9E","Aircraft","2950","TURBOSUPERCHARGER AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM4A7","","",NA,NA,0
"Products","C9E","Aircraft","2950","TURBOSUPERCHARGER AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM4A7","97AS","SPM4A1",NA,NA,68932.7
"Products","C9E","Aircraft","2950","TURBOSUPERCHARGER AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM4A7","97AS","SPM4A7",NA,NA,768034.9
"Products","C9E","Aircraft","2950","TURBOSUPERCHARGER AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM700","97AS","SPM700",NA,NA,130642.3
"Products","C9E","Aircraft","2950","TURBOSUPERCHARGER AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM7L1","97AS","SPM7L1",NA,NA,452558
"Products","C9E","Aircraft","2950","TURBOSUPERCHARGER AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM7L2","97AS","SPM7L1",NA,NA,26551
"Products","C9E","Aircraft","2950","TURBOSUPERCHARGER AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM7L2","97AS","SPM7L2",NA,NA,201558.1
"Products","C9E","Aircraft","2950","TURBOSUPERCHARGER AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM7L4","97AS","SPM7L1",NA,NA,3717.446
"Products","C9E","Aircraft","2950","TURBOSUPERCHARGER AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM7L4","97AS","SPM7L4",NA,NA,29263.65
"Products","C9E","Aircraft","2950","TURBOSUPERCHARGER AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM7L5","97AS","SPM7L1",NA,NA,11962.01
"Products","C9E","Aircraft","2950","TURBOSUPERCHARGER AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM7L5","97AS","SPM7L5",NA,NA,20738.81
"Products","C9E","Aircraft","2950","TURBOSUPERCHARGER AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM7LX","97AS","SPM7L1",NA,NA,39043.88
"Products","C9E","Aircraft","2950","TURBOSUPERCHARGER AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM7M3","97AS","SPM7M3",NA,NA,175567.3
"Products","C9E","Aircraft","2950","TURBOSUPERCHARGER AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM7M9","97AS","SPM7M9",NA,NA,51493.8
"Products","C9E","Aircraft","2950","TURBOSUPERCHARGER AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPM7MX","97AS","SPM7MX",NA,NA,67605.67
"Products","C9E","Aircraft","2950","TURBOSUPERCHARGER AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPRBL1","2100","W81YWL",NA,NA,59970.86
"Products","C9E","Aircraft","2950","TURBOSUPERCHARGER AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPRDL1","2100","W56HZV",NA,NA,164964.3
"Products","C9E","Aircraft","2950","TURBOSUPERCHARGER AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97AS","SPRDL1","2100","W56HZW",NA,NA,141584.2
"Products","C9E","Aircraft","2950","TURBOSUPERCHARGER AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97ZS","H92222","","",NA,NA,0
"Products","C9E","Aircraft","2950","TURBOSUPERCHARGER AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97ZS","H92222","97ZS","H92222",NA,NA,5224605
"Products","C9E","Aircraft","2950","TURBOSUPERCHARGER AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97ZS","H92240","97ZS","H92240",NA,NA,10150.11
"Products","C9E","Aircraft","2950","TURBOSUPERCHARGER AND COMPONENTS","Engines & Power Plants","DLA and Other DoD","97ZS","ZA22","97ZS","H92222",NA,NA,28310.85
"Products","C9E","Aircraft","2990","MISC ENGINE ACCESSORIES - NONAIR","Engines & Power Plants","Navy","1700","N00604","1700","N32212",614,"C-17A",14197.75
"Products","C9E","Aircraft","2990","MISC ENGINE ACCESSORIES - NONAIR","Engines & Power Plants","DLA and Other DoD","97AS","SPE7M1","97AS","SPE7M1",2185,"ITEP",11982.91
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","AD05","2100","",NA,NA,69889.95
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","AE24","2100","",NA,NA,38740.4
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","BJ05","2100","",NA,NA,4867.18
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","BJ17","2100","",NA,NA,30461.07
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","BN03","2100","WK4SYC",NA,NA,85967.26
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","BN06","2100","WK4EY3",NA,NA,46571.33
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","CW01","96CE","",NA,NA,14779.21
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","CW29","","",NA,NA,0
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","CW29","96CE","",NA,NA,314927.4
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","CW61","96CE","",NA,NA,501110.3
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","HA23","2100","",NA,NA,31671.76
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","HA28","2100","",NA,NA,6891.709
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","HA29","2100","",NA,NA,94336.7
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","HA47","2100","",NA,NA,186205.1
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","KF10","2100","",NA,NA,342651
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W25G1V","2100","W25G1V",NA,NA,20847.76
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W31P4Q","2100","W31G3H",NA,NA,15166.01
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W50S6L","5700","F7L0FM",NA,NA,25654.46
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W50S73","5700","F7D0GC",NA,NA,21395.01
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W56HZV","2100","W56HZV",NA,NA,7820445
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W56HZV","2100","W91ATL",NA,NA,23400.22
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W81XWH","2100","",NA,NA,7222.995
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W90VN6","5700","F3J2M0",NA,NA,27625.72
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W911N2","2100","W911N2",NA,NA,14496.24
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W911S2","2100","W911S2",NA,NA,344984.5
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W911W6","2100","W26RX3",NA,NA,1305178
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W91248","2100","W34GM2",NA,NA,-50.28197
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W91248","2100","W91248",NA,NA,14789.98
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W9124G","2100","W9124G",NA,NA,67216.12
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W9124M","2100","",NA,NA,13831.86
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W9124M","2100","W33DL3",NA,NA,-1374.607
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W9124M","2100","W81BYT",NA,NA,28331.63
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W9124M","2100","W9124M",NA,NA,23164.67
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912BU","96CE","",NA,NA,11262.29
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912BU","96CE","W912BU",NA,NA,42187.65
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912EQ","96CE","W912EQ",NA,NA,10558.73
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912HQ","2100","",NA,NA,6345.069
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912J6","5700","FA6530",NA,NA,11880.86
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912JB","5700","F8Y210",NA,NA,5254.47
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912JM","2100","W912JM",NA,NA,58595.65
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912JM","5700","F87700",NA,NA,19598.2
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912K3","2100","W912K3",NA,NA,6567.647
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912K6","2100","",NA,NA,4280.758
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912KC","5700","F8R2MG",NA,NA,73087.1
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912KN","5700","FA6302",NA,NA,31256.91
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912KN","5700","FA6303",NA,NA,16305.7
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912L1","2100","W909FY",NA,NA,-0.9314777
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912L1","2100","W909YF",NA,NA,21295.3
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912L2","2100","W61LP8",NA,NA,451977.3
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912L6","5700","FA6563",NA,NA,9512.075
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912LC","2100","W5J9W1",NA,NA,1995.856
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912LC","2100","W912LC",NA,NA,3750.52
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912LN","2100","W912LN",NA,NA,4716.331
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912LP","5700","F8Z2LG",NA,NA,68593.04
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912LR","2065","",NA,NA,4904.965
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912NR","2100","W42M62",NA,NA,15995.44
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912NW","2100","AA150",NA,NA,31625.86
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912NW","2100","W912NW",NA,NA,56932.85
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912P8","96CE","W912P8",NA,NA,39716.46
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912P9","2100","W58WKT",NA,NA,12245.58
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912PQ","2100","W56Q4X",NA,NA,42879.3
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912PQ","5700","FA6322",NA,NA,91277.39
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912SV","2100","",NA,NA,18602.53
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912SV","2100","W13N94",NA,NA,28429.59
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912SV","2100","W13PBR",NA,NA,8814.417
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W912TF","5700","F8N3SU",NA,NA,23126.23
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W913FT","2100","",NA,NA,2441.163
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W913FT","2100","WF7LKT",NA,NA,46230.71
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W91B4N","2100","W90RRH",NA,NA,14760.1
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W91GF9","2100","W91GF9",NA,NA,87639.47
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Army","2100","W91SMC","5700","F6H2MS",NA,NA,4519.925
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","A8050","1700","",1911,"V22 VERTICAL LIFT AIRCRAF",2893075
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","A8050","1700","",NA,NA,2740205
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","A8104","1700","",NA,NA,100300.6
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","A8552","1700","",NA,NA,43771.66
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","BW12A","1700","N61331",NA,NA,8583.849
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","M00146","1700","N68836",NA,NA,3459.78
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","M00146","1700","V09167",NA,NA,9572.191
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","M00318","1700","M00318",NA,NA,266947.3
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","M62974","1700","M62974",NA,NA,18530.98
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","M67004","1700","M94700",NA,NA,10990.84
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","M67854","","",NA,NA,0
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","M67854","0000","",NA,NA,535253.3
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","M67854","1700","M67443",NA,NA,29579290
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","M67854","1700","M67854",NA,NA,21203652
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","M67861","1700","M26381",NA,NA,34399.85
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","M67861","1700","N08344",NA,NA,0
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","M67861","1700","N08954",NA,NA,0
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","M67865","1700","M67865",NA,NA,106157.7
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","MA10A","","",NA,NA,0
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","MA10A","1700","",NA,NA,98880.78
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","MA10B","1700","",NA,NA,165587.9
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","MA10E","","",NA,NA,0
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","MA10E","1700","",NA,NA,48291.41
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","MA40K","1700","N65886",NA,NA,68010.24
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","MA40N","1700","N65886",NA,NA,-45012.87
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N00164","1700","N00038",NA,NA,4660.917
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N00167","1700","N00167",NA,NA,10980.33
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N00173","1700","N00173",NA,NA,33799.23
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N00174","1700","N00174",NA,NA,7975.558
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N00189","1700","N00161",NA,NA,3934.853
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N00189","1700","N09490",NA,NA,12593.65
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N00189","1700","N40273",NA,NA,22759.92
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N00189","1700","N44493",NA,NA,7012.301
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N00189","1700","N50054",NA,NA,13112.15
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N00189","1700","V03369",NA,NA,6651.444
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N00189","1700","V21560",NA,NA,9416.51
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N00189","1700","V21853",NA,NA,6194.743
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N00244","1700","N00244",NA,NA,35970.28
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N00244","1700","N44321",NA,NA,13197.82
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N00244","1700","N53910",NA,NA,8670.564
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N00244","1700","N55236",NA,NA,35682.62
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N00244","1700","N65888",NA,NA,103404.5
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N00244","1700","N69218",NA,NA,20496.7
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N00244","1700","R55321",NA,NA,7492.966
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N00253","1700","N00253",NA,NA,12702.7
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N00406","1700","N4523A",NA,NA,375.1474
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N00406","1700","N64100",NA,NA,636.0648
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N00421","1700","N00421",NA,NA,1308970
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N00421","9700","HAA096",NA,NA,41694.33
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N32205","1700","N32205",NA,NA,44437.6
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N61331","1700","N61331",NA,NA,735.4508
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N62649","1700","N40084",NA,NA,155.1869
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N62649","1700","N61028",NA,NA,25655.28
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N62649","1700","R03363",NA,NA,14342.45
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N64498","1700","N64498",NA,NA,5585773
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N65540","1700","N00024",NA,NA,1335025
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N65540","1700","N65540",NA,NA,4742862
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N68335","1700","N68335",NA,NA,1925268
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N68836","1700","N00207",NA,NA,14169.24
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N68836","1700","N42237",NA,NA,16887.57
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N68836","1700","N44466",NA,NA,28316.53
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N68836","1700","N61564",NA,NA,57336.83
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N68836","1700","N65886",NA,NA,2762537
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N68936","1700","N60530",NA,NA,130626.9
"Products","C9E","Aircraft","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","Engines & Power Plants","Navy","1700","N68936","1700","N63126",NA,NA,2650.698
